Date	Open	High	Low	Close	Volume
2007/12/24	7.0923	7.3909	7.0923	7.2416	3962600
2007/12/26	7.2789	7.3909	7.0923	7.3162	2033600
2007/12/27	7.2789	7.3162	7.2042	7.2789	873300
2007/12/28	7.2789	7.3909	7.1296	7.3909	3853700
2007/12/31	7.2789	7.3535	7.2042	7.3535	1574400
2008/1/2	7.2416	7.5402	7.1669	7.1669	2602800
2008/1/3	7.1296	7.1296	6.9056	6.9803	1655700
2008/1/4	6.9803	7.1669	6.9429	7.1296	6603800
2008/1/7	7.0176	7.0923	6.6817	6.719	3974500
2008/1/8	6.719	6.8683	6.719	6.8683	1926100
2008/1/9	6.8683	6.8683	6.7563	6.831	1666900
2008/1/11	6.8683	6.9803	6.7563	6.831	2896000
2008/1/14	6.7936	6.7936	6.6817	6.719	1277200
2008/1/15	6.831	6.831	6.5697	6.719	1751700
2008/1/16	6.719	6.719	6.0471	6.4204	4408300
2008/1/17	6.4204	6.607	6.0844	6.3084	6976300
2008/1/18	6.1591	6.271	6.0844	6.1964	4605600
2008/1/21	6.1964	6.1964	5.8231	5.8604	5969200
2008/1/22	5.6365	5.7485	5.4125	5.4498	5803700
2008/1/24	5.8231	5.9724	5.6365	5.8978	5759500
2008/1/25	6.0098	6.1964	6.0098	6.1591	3059800
2008/1/28	5.9351	6.0098	5.7858	5.8231	2500000
2008/1/29	5.9351	6.0098	5.7485	5.8978	1953600
2008/1/30	5.9351	5.9724	5.6738	5.7858	1716400
2008/1/31	5.7485	5.8231	5.5618	5.7485	2340400
2008/2/4	5.7485	6.0471	5.7485	6.0098	4525700
2008/2/5	5.8978	6.0471	5.8978	5.9724	1532600
2008/2/6	5.8231	5.9724	5.7111	5.9351	875500
2008/2/11	5.9351	5.9724	5.8978	5.9724	890100
2008/2/12	5.9724	5.9724	5.7858	5.8231	152600
2008/2/13	5.8978	5.9351	5.7485	5.7485	390300
2008/2/14	5.8231	5.8978	5.7485	5.8231	1746700
2008/2/15	5.8231	5.8231	5.7111	5.7111	438300
2008/2/18	5.8231	5.8231	5.7485	5.8231	1378300
2008/2/19	5.7485	5.8231	5.7485	5.7485	152800
2008/2/20	5.7111	5.8231	5.5245	5.6738	1991400
2008/2/21	5.6365	5.6738	5.5245	5.5618	1395100
2008/2/22	5.5245	5.5245	5.2259	5.3752	3621800
2008/2/25	5.3752	5.4125	5.1885	5.2259	1714800
2008/2/26	5.3005	5.3005	4.9273	4.9646	4897200
2008/2/27	5.1512	5.2259	4.8153	5.1885	7845500
2008/2/28	5.1512	5.7111	5.0392	5.6365	5796800
2008/2/29	5.4872	5.8978	5.4125	5.8604	1874300
2008/3/3	5.5991	5.8604	5.4498	5.4872	916100
2008/3/4	5.4498	5.5245	5.1885	5.2259	1917900
2008/3/5	5.1885	5.5618	5.1885	5.2632	3568500
2008/3/6	5.2632	5.3005	4.9646	5.0766	4040300
2008/3/7	5.0019	5.0766	4.9273	4.9646	5533300
2008/3/10	4.4793	4.7033	4.33	4.5166	4487300
2008/3/11	4.4793	4.8153	4.442	4.7033	3252400
2008/3/12	4.8526	5.0766	4.7033	4.7033	3858400
2008/3/13	4.7033	4.7033	4.3673	4.4047	3324900
2008/3/14	4.4793	4.554	4.442	4.4793	1278000
2008/3/17	4.3673	4.4047	4.1434	4.1807	3778600
2008/3/18	4.218	4.2554	3.7701	4.106	6116600
2008/3/19	4.2927	4.4047	4.1434	4.1434	7617500
2008/3/21	4.1807	4.1807	3.9941	4.0314	817200
2008/3/24	4.0687	4.106	3.9567	3.9941	2109800
2008/3/25	4.0314	4.1807	4.0314	4.1434	6859900
2008/3/26	4.1434	4.1807	4.0687	4.106	5318300
2008/3/27	4.106	4.3673	4.0687	4.33	5919600
2008/3/28	4.2554	4.7033	4.218	4.666	7755600
2008/3/31	4.666	4.8526	4.666	4.666	5228300
2008/4/1	4.666	4.7779	4.6286	4.7779	2128600
2008/4/2	4.8899	5.0019	4.8526	4.9273	10033700
2008/4/3	4.9646	5.0019	4.8526	4.8899	3513600
2008/4/4	4.8899	4.9646	4.8899	4.9273	1284300
2008/4/7	4.9646	4.9646	4.8526	4.8899	1072500
2008/4/8	4.8899	4.9646	4.8153	4.8153	2548800
2008/4/9	4.8526	4.9273	4.7033	4.8153	5553500
2008/4/10	4.8153	4.8526	4.7033	4.8526	1612600
2008/4/11	4.8526	4.9273	4.7779	4.8526	1467100
2008/4/14	4.7406	4.8526	4.6286	4.7033	1524300
2008/4/15	4.666	4.8153	4.666	4.7406	532300
2008/4/16	4.7779	4.8153	4.666	4.7033	1084600
2008/4/17	4.7779	4.8526	4.7033	4.8153	4575600
2008/4/18	4.8153	4.8153	4.7033	4.7033	917600
2008/4/21	4.7779	4.8526	4.7406	4.7406	3525700
2008/4/22	4.7406	4.8526	4.7406	4.8526	1523000
2008/4/23	4.8526	4.8899	4.8153	4.8526	948000
2008/4/24	4.8526	5.1512	4.8153	5.0766	3867500
2008/4/25	5.1512	5.2632	5.1139	5.1512	1285800
2008/4/28	5.1885	5.3752	5.1512	5.3379	1357300
2008/4/29	5.3379	5.3752	5.1885	5.2259	1318500
2008/4/30	5.2259	5.2632	5.1885	5.2259	495600
2008/5/2	5.3005	5.4125	5.2632	5.3379	2916200
2008/5/5	5.3752	5.3752	5.3005	5.3379	1383000
2008/5/6	5.3752	5.4125	5.2259	5.2259	1356800
2008/5/7	5.3379	5.3379	5.1512	5.2259	1931400
2008/5/8	5.1512	5.2259	5.1512	5.1885	668900
2008/5/9	5.2259	5.2259	5.1512	5.1885	515600
2008/5/12	5.1139	5.1139	5.0392	5.0766	1336700
2008/5/13	5.1139	5.1512	4.9273	4.9273	1826100
2008/5/14	4.9273	5.1512	4.9273	5.1139	1192100
2008/5/15	5.1139	5.2259	5.1139	5.2259	1110000
2008/5/16	5.2259	5.3005	5.1512	5.1885	1554100
2008/5/20	5.1885	5.2259	5.0019	5.0392	1602000
2008/5/21	5.0019	5.0019	4.9273	4.9646	1654000
2008/5/22	4.8899	4.9273	4.8526	4.9273	185500
2008/5/23	4.9273	4.9646	4.9273	4.9273	1594000
2008/5/26	4.9273	4.9273	4.666	4.7779	2006700
2008/5/27	4.7406	4.8899	4.6286	4.8899	6743000
2008/5/28	4.8899	4.8899	4.5913	4.7779	8078700
2008/5/29	4.7779	4.8153	4.666	4.666	3010200
2008/5/30	4.666	4.7033	4.33	4.554	12264800
2008/6/2	4.554	4.554	4.2927	4.33	6831000
2008/6/3	4.33	4.4047	4.106	4.1807	6537600
2008/6/4	4.1807	4.33	4.1434	4.2554	3162300
2008/6/5	4.1807	4.3673	4.1434	4.2554	3182800
2008/6/6	4.33	4.4047	4.2927	4.4047	4293300
2008/6/9	4.2927	4.3673	4.2554	4.33	5703000
2008/6/10	4.3673	4.3673	4.106	4.1434	7733400
2008/6/11	4.1434	4.218	3.9194	3.9194	5518200
2008/6/12	3.8821	3.9941	3.8074	3.9194	5254000
2008/6/13	3.9567	4.0687	3.8821	4.0314	2055400
2008/6/16	4.0687	4.0687	3.9567	3.9941	2579900
2008/6/17	3.9941	4.0687	3.9567	4.0314	1645700
2008/6/18	4.0314	4.0687	3.9194	3.9941	3073700
2008/6/19	3.9194	3.9567	3.8074	3.8447	2611500
2008/6/20	3.8447	3.8821	3.7701	3.8074	1386400
2008/6/23	3.7701	3.8821	3.7328	3.8447	1509500
2008/6/24	3.8447	3.8821	3.688	3.688	4948100
2008/6/25	3.7029	3.8074	3.6432	3.7178	3799700
2008/6/26	3.7328	3.8074	3.7029	3.7701	7001200
2008/6/27	3.7178	3.8074	3.688	3.7328	4745500
2008/6/30	3.7178	3.8447	3.7178	3.7701	3258200
2008/7/1	3.8074	3.8074	3.7029	3.7029	819800
2008/7/2	3.7029	3.7029	3.3894	3.3894	8247600
2008/7/4	3.3595	3.3744	3.1654	3.3446	10116800
2008/7/7	3.3446	3.3894	3.2699	3.3147	1611400
2008/7/8	3.2998	3.3744	3.2848	3.3147	5523700
2008/7/9	3.3296	3.4192	3.3296	3.3595	4400500
2008/7/10	3.3595	3.3595	3.2848	3.3296	1868600
2008/7/11	3.3446	3.4341	3.3296	3.4043	2634800
2008/7/14	3.3744	3.4043	3.3446	3.3744	1846400
2008/7/15	3.3446	3.3744	3.3296	3.3296	1753400
2008/7/16	3.3446	3.3595	3.2848	3.3147	1202200
2008/7/17	3.3446	3.3595	3.3296	3.3595	1963200
2008/7/18	3.3595	3.4043	3.3446	3.3595	1507200
2008/7/21	3.3595	3.3595	3.2699	3.3147	1852900
2008/7/22	3.3446	3.3595	3.3296	3.3595	1332800
2008/7/23	3.3744	3.5984	3.3744	3.5685	5434200
2008/7/24	3.5685	3.5685	3.4043	3.4192	14878600
2008/7/25	3.3595	3.3894	3.3446	3.3744	1838600
2008/7/28	3.3894	3.4341	3.3595	3.4043	2992200
2008/7/29	3.3894	3.4043	3.3296	3.3595	1507200
2008/7/30	3.3894	3.4341	3.3894	3.4192	2149500
2008/7/31	3.4341	3.464	3.4043	3.4043	1690800
2008/8/1	3.3894	3.4341	3.3894	3.4341	1377400
2008/8/4	3.4043	3.4192	3.3894	3.4043	960300
2008/8/5	3.4043	3.4192	3.3446	3.3595	2625300
2008/8/6	3.4043	3.4491	3.4043	3.4043	1490400
2008/8/7	3.4043	3.4341	3.3894	3.4341	1434700
2008/8/8	3.4043	3.464	3.3296	3.3296	645200
2008/8/11	3.3296	3.4043	3.3296	3.3595	346800
2008/8/12	3.3744	3.4192	3.3595	3.3744	136000
2008/8/13	3.3744	3.4192	3.2998	3.3296	456100
2008/8/14	3.3595	3.3894	3.3446	3.3595	374800
2008/8/15	3.3595	3.3894	3.3296	3.3595	322100
2008/8/18	3.3595	3.3894	3.3147	3.3296	1937600
2008/8/19	3.2848	3.3147	3.1654	3.1952	1849200
2008/8/20	3.1952	3.3595	3.1952	3.3446	771100
2008/8/21	3.3595	3.3894	3.3595	3.3744	1319500
2008/8/22	3.3744	3.4192	3.3595	3.3894	196200
2008/8/25	3.4043	3.4341	3.3894	3.3894	1455900
2008/8/26	3.3894	3.3894	3.3446	3.3446	817200
2008/8/27	3.3595	3.3744	3.2998	3.2998	833200
2008/8/28	3.3446	3.4043	3.3446	3.3595	950000
2008/8/29	3.4192	3.5536	3.4043	3.4939	2422300
2008/9/2	3.4491	3.464	3.3894	3.4341	363900
2008/9/3	3.4341	3.4789	3.4341	3.464	829100
2008/9/4	3.464	3.4939	3.4341	3.4491	432700
2008/9/5	3.4341	3.4341	3.4043	3.4043	2165800
2008/9/8	3.4491	3.464	3.4341	3.4491	1169200
2008/9/9	3.4491	3.4789	3.4341	3.4491	1924600
2008/9/10	3.4491	3.4491	3.4192	3.4341	1328600
2008/9/11	3.4192	3.4192	3.1206	3.1355	3144700
2008/9/12	3.1952	3.2102	3.0609	3.0907	1834700
2008/9/15	3.0609	3.1057	3.0011	3.0161	1786500
2008/9/16	2.9862	3.1355	2.9414	3.0459	1350600
2008/9/17	3.1206	3.1505	3.0609	3.1206	1316700
2008/9/18	3.0609	3.0609	2.8966	3.031	2344900
2008/9/19	3.0609	3.1355	3.0609	3.1355	3470800
2008/9/22	3.1505	3.2699	3.1505	3.2251	1535300
2008/9/23	3.1803	3.2251	3.1057	3.1654	1674000
2008/9/24	3.1355	3.1355	3.0161	3.0758	3274200
2008/9/25	3.0758	3.0758	2.9265	2.9414	3536800
2008/9/26	2.9713	3.0161	2.8966	2.9564	1913500
2008/9/29	2.9564	2.9713	2.8966	2.8966	601200
2008/9/30	2.7622	2.8518	2.7324	2.8369	3127600
2008/10/3	2.8369	2.8518	2.7772	2.822	2725100
2008/10/6	2.7772	2.822	2.7175	2.7622	1948800
2008/10/7	2.6876	2.8369	2.6876	2.7622	3027200
2008/10/8	2.7175	2.7473	2.6129	2.6428	3938400
2008/10/9	2.6428	2.7772	2.6428	2.7622	2065500
2008/10/10	2.6279	2.6876	2.6129	2.6428	2842700
2008/10/13	2.6577	2.8518	2.6428	2.8369	3001400
2008/10/14	2.9862	3.0459	2.9713	3.0161	4519000
2008/10/15	3.0011	3.0011	2.8966	2.9713	3300900
2008/10/16	2.7772	2.8518	2.6876	2.807	2572200
2008/10/17	2.8668	2.8668	2.6727	2.7772	2468700
2008/10/20	2.7921	2.7921	2.6727	2.7324	2227600
2008/10/21	2.7921	2.7921	2.7473	2.7473	1032100
2008/10/22	2.7175	2.7324	2.6279	2.6727	1667500
2008/10/23	2.6129	2.6727	2.4636	2.5234	5256200
2008/10/24	2.5234	2.5234	2.1949	2.2397	4524100
2008/10/28	2.1501	2.2546	1.9037	2.2098	6783800
2008/10/29	2.3143	2.3442	2.053	2.2023	2908600
2008/10/30	2.2023	2.4786	2.2023	2.4636	4550400
2008/10/31	2.4636	2.6577	2.4039	2.4636	6094800
2008/11/3	2.4935	2.6129	2.4935	2.5681	2542600
2008/11/4	2.598	2.6727	2.5681	2.6428	3531700
2008/11/5	2.6876	2.807	2.6428	2.6577	4299500
2008/11/6	2.6577	2.7175	2.5831	2.6577	853400
2008/11/7	2.598	2.6279	2.5084	2.5681	2719300
2008/11/10	2.6129	2.6876	2.598	2.6279	1472600
2008/11/11	2.6129	2.6279	2.5234	2.5234	2151500
2008/11/12	2.5234	2.5532	2.4636	2.4935	2626900
2008/11/13	2.4487	2.4786	2.4188	2.4786	2012400
2008/11/14	2.5084	2.5383	2.4338	2.4487	1272900
2008/11/17	2.4188	2.4636	2.389	2.4188	2313400
2008/11/18	2.389	2.4636	2.389	2.4039	1960100
2008/11/19	2.4487	2.4786	2.389	2.4487	4763900
2008/11/20	2.4039	2.4487	2.3591	2.389	2014300
2008/11/21	2.3591	2.4039	2.3143	2.374	2041400
2008/11/24	2.4039	2.4636	2.389	2.4636	1315100
2008/11/25	2.4935	2.6279	2.4935	2.6129	4223900
2008/11/26	2.6428	2.6428	2.5532	2.6129	1063700
2008/11/27	2.6428	2.6577	2.4636	2.5234	1291400
2008/11/28	2.5234	2.5532	2.4786	2.5383	970100
2008/12/1	2.5383	2.5532	2.5084	2.5383	918000
2008/12/2	2.5234	2.6129	2.4935	2.6129	792800
2008/12/3	2.6428	2.6428	2.5831	2.598	346100
2008/12/4	2.6129	2.6129	2.5831	2.6129	981000
2008/12/5	2.6129	2.6279	2.4786	2.4786	960900
2008/12/9	2.5681	2.6129	2.5084	2.5084	1193400
2008/12/10	2.598	2.598	2.5681	2.5831	2291500
2008/12/11	2.5831	2.6129	2.5532	2.598	1563200
2008/12/12	2.6129	2.6129	2.5383	2.5383	1002700
2008/12/15	2.5383	2.7622	2.5383	2.7025	1967600
2008/12/16	2.7324	2.7622	2.7025	2.7025	1723800
2008/12/17	2.7473	2.8369	2.7473	2.822	1398400
2008/12/18	2.8369	2.9116	2.807	2.8966	971300
2008/12/19	2.8966	3.0161	2.8518	2.9564	1454700
2008/12/22	2.9414	3.0609	2.9414	2.9862	840300
2008/12/23	2.9862	3.031	2.8369	2.9116	126600
2008/12/24	2.9116	2.9116	2.8369	2.8966	82100
2008/12/26	2.8966	2.9116	2.8369	2.8966	104500
2008/12/30	2.8966	2.9862	2.8966	2.9713	767900
2008/12/31	2.9862	2.9862	2.9265	2.9713	347100
2009/1/2	2.9862	3.0161	2.9862	2.9862	403700
2009/1/5	3.0011	3.1505	3.0011	3.1355	874400
2009/1/6	3.1803	3.2102	3.1206	3.1952	2114800
2009/1/7	3.1206	3.1206	2.6727	2.6727	15208800
2009/1/8	2.6577	2.7622	2.5532	2.5831	5190400
2009/1/9	2.6129	2.6428	2.5532	2.598	4155200
2009/1/12	2.598	2.6428	2.5532	2.6129	919800
2009/1/13	2.5681	2.5681	2.4636	2.5532	10515500
2009/1/14	2.5532	2.598	2.4935	2.5383	2908700
2009/1/15	2.4786	2.5532	2.4786	2.5532	1494600
2009/1/16	2.5681	2.5681	2.5084	2.5234	892600
2009/1/19	2.5383	2.5383	2.4188	2.4487	1958200
2009/1/20	2.4338	2.4338	2.3292	2.3442	2333700
2009/1/21	2.2994	2.374	2.2546	2.3591	1322900
2009/1/22	2.389	2.4039	2.3591	2.4039	1243800
2009/1/23	2.389	2.4039	2.374	2.374	500300
2009/1/28	2.3591	2.4039	2.3591	2.4039	363300
2009/1/29	2.4338	2.4786	2.4188	2.4487	464500
2009/1/30	2.4338	2.4636	2.4039	2.4338	417300
2009/2/3	2.4338	2.4636	2.4039	2.4636	1359700
2009/2/4	2.4636	2.4935	2.4338	2.4338	788200
2009/2/5	2.4338	2.4786	2.4338	2.4487	852000
2009/2/6	2.4636	2.5084	2.4487	2.5084	1241200
2009/2/10	2.5084	2.5532	2.5084	2.5383	1311600
2009/2/11	2.5084	2.5084	2.4636	2.4636	676000
2009/2/12	2.5084	2.5084	2.4487	2.4935	674800
2009/2/13	2.4935	2.6428	2.4786	2.6428	1410800
2009/2/16	2.6428	2.6428	2.5831	2.6279	353600
2009/2/17	2.5681	2.6279	2.5681	2.5831	1275100
2009/2/18	2.5681	2.5681	2.5084	2.5234	363100
2009/2/19	2.5084	2.5532	2.4636	2.5234	751700
2009/2/20	2.5234	2.5234	2.4636	2.5084	747400
2009/2/23	2.5084	2.5084	2.4487	2.4786	371600
2009/2/24	2.4636	2.4636	2.374	2.4487	786500
2009/2/25	2.4636	2.4935	2.4188	2.4786	288100
2009/2/26	2.4786	2.5084	2.4786	2.4786	157700
2009/2/27	2.4786	2.5532	2.4636	2.5532	554500
2009/3/2	2.4786	2.5383	2.4786	2.5084	405100
2009/3/3	2.5084	2.5084	2.4487	2.5084	288700
2009/3/4	2.4935	2.598	2.4935	2.5681	847000
2009/3/5	2.5681	2.6279	2.5681	2.6129	994700
2009/3/6	2.5831	2.6279	2.5084	2.5681	283200
2009/3/10	2.5681	2.5681	2.4935	2.5084	967400
2009/3/11	2.5681	2.5681	2.5234	2.5383	265400
2009/3/12	2.5084	2.5681	2.4786	2.5681	520500
2009/3/13	2.5831	2.5831	2.5234	2.5383	318100
2009/3/16	2.5383	2.6129	2.5383	2.6129	596900
2009/3/17	2.6129	2.6279	2.5831	2.6129	326700
2009/3/18	2.6279	2.7473	2.6129	2.7175	1196200
2009/3/19	2.7324	2.8369	2.7324	2.807	1449700
2009/3/20	2.7622	2.7921	2.7473	2.7622	1277700
2009/3/23	2.7473	2.9564	2.7473	2.9265	2245300
2009/3/24	2.9713	2.9862	2.8966	2.8966	923200
2009/3/25	2.8966	2.9116	2.8518	2.8966	1365500
2009/3/26	2.9116	2.9713	2.8966	2.9713	1668700
2009/3/27	2.9713	2.9713	2.8966	2.9116	1607900
2009/3/30	2.8966	2.8966	2.822	2.8369	488900
2009/3/31	2.807	2.8518	2.7622	2.807	956100
2009/4/1	2.8369	2.8668	2.8369	2.8518	857900
2009/4/2	2.8966	2.9713	2.8668	2.9414	3416400
2009/4/3	2.9713	2.9713	2.9265	2.9564	2175100
2009/4/6	2.9713	3.0011	2.9564	2.9862	4600300
2009/4/7	2.9713	3.1355	2.9414	3.0758	2705100
2009/4/8	2.9862	3.0459	2.9713	2.9862	661700
2009/4/9	3.0011	3.0459	2.9564	2.9862	2057100
2009/4/10	3.031	3.1057	3.0161	3.1057	2047300
2009/4/13	3.0758	3.1355	3.0609	3.1355	1900300
2009/4/14	3.1355	3.1803	3.0907	3.1057	1574300
2009/4/15	3.0758	3.2102	3.0161	3.1803	1839700
2009/4/16	3.1803	3.1952	3.0459	3.1206	1090500
2009/4/17	3.1355	3.1654	3.1206	3.1505	702000
2009/4/20	3.1206	3.2998	3.0758	3.2998	2099400
2009/4/21	3.2251	3.2998	3.1952	3.2699	2613900
2009/4/22	3.2699	3.4341	3.2699	3.3595	1880400
2009/4/23	3.3296	3.3446	3.24	3.2848	3544600
2009/4/24	3.2998	3.3446	3.2848	3.3147	1373000
2009/4/27	3.2848	3.2848	3.1952	3.2102	2427200
2009/4/28	3.1952	3.2102	3.0907	3.1206	1903300
2009/4/29	3.0609	3.1505	3.0609	3.1206	712500
2009/4/30	3.1803	3.2251	3.0907	3.1057	3801600
2009/5/4	3.1654	3.3744	3.1355	3.2998	5051600
2009/5/5	3.3595	3.4789	3.2998	3.3296	8144400
2009/5/6	3.3446	3.4491	3.3446	3.4192	4120900
2009/5/7	3.4341	3.5835	3.4192	3.4192	4436000
2009/5/8	3.4192	3.4939	3.4192	3.4491	4846900
2009/5/11	3.464	3.464	3.3894	3.3894	1357000
2009/5/12	3.3595	3.3894	3.24	3.3147	3589200
2009/5/13	3.3595	3.3744	3.2998	3.3595	5347800
2009/5/14	3.3296	3.4341	3.3147	3.3595	1941200
2009/5/15	3.3595	3.4192	3.2998	3.2998	2339000
2009/5/18	3.2998	3.3894	3.2699	3.3446	3137400
2009/5/19	3.464	3.4939	3.4043	3.4192	3907300
2009/5/20	3.4341	3.464	3.4043	3.4341	2170100
2009/5/21	3.4491	3.4491	3.4043	3.4341	1064800
2009/5/22	3.4491	3.4939	3.4341	3.464	1839000
2009/5/25	3.4939	3.5835	3.4789	3.4789	2361900
2009/5/26	3.5088	3.5237	3.4491	3.4491	1366300
2009/5/27	3.4789	3.5835	3.4789	3.5387	991200
2009/5/28	3.5237	3.5835	3.5237	3.5835	1321700
2009/5/29	3.5835	3.8821	3.5536	3.8821	10073800
2009/6/1	3.8074	3.8447	3.7701	3.8447	911700
2009/6/2	3.8074	3.8447	3.7029	3.7178	2946100
2009/6/3	3.7178	3.8074	3.5835	3.6133	3072000
2009/6/4	3.6581	3.688	3.6282	3.6581	343200
2009/6/5	3.673	3.7328	3.6432	3.7328	1925100
2009/6/8	3.7178	3.7328	3.6432	3.6432	1607900
2009/6/9	3.6432	3.6581	3.5685	3.5984	1837800
2009/6/10	3.5984	3.6581	3.5835	3.6581	6932400
2009/6/11	3.6432	3.6581	3.5685	3.5685	3166400
2009/6/12	3.5835	3.6282	3.5387	3.6282	2088800
2009/6/15	3.6133	3.6133	3.5536	3.5835	935100
2009/6/16	3.5387	3.5685	3.4939	3.5088	5474500
2009/6/17	3.5088	3.5984	3.5088	3.5237	1897000
2009/6/18	3.5387	3.5387	3.4789	3.5088	1727700
2009/6/19	3.5237	3.6133	3.5088	3.6133	2754700
2009/6/22	3.5835	3.5835	3.4939	3.5387	1394900
2009/6/23	3.4939	3.6282	3.464	3.6282	5124800
2009/6/24	3.5835	3.7178	3.5685	3.7029	3475200
2009/6/25	3.7029	3.8074	3.7029	3.7701	3403200
2009/6/26	3.8074	3.8074	3.688	3.7178	2196200
2009/6/29	3.7328	3.8447	3.7328	3.7328	5856500
2009/6/30	3.8074	3.9567	3.7328	3.8074	2456500
2009/7/1	3.8074	3.8074	3.7178	3.7701	1288700
2009/7/2	3.7328	3.7701	3.7328	3.7701	630000
2009/7/3	3.7178	3.7701	3.673	3.673	769100
2009/7/6	3.688	3.7701	3.673	3.673	823400
2009/7/7	3.7328	3.7328	3.673	3.7328	626300
2009/7/8	3.6282	3.673	3.6282	3.6581	237400
2009/7/9	3.673	3.673	3.5835	3.6282	515300
2009/7/10	3.5835	3.7178	3.5835	3.688	1574200
2009/7/13	3.6581	3.7029	3.6282	3.688	500000
2009/7/14	3.688	3.8447	3.673	3.8074	1229000
2009/7/15	3.8074	3.8447	3.688	3.688	2513600
2009/7/16	3.8074	3.8821	3.7029	3.7701	2930800
2009/7/17	3.8074	3.8074	3.7328	3.7701	3871100
2009/7/20	3.8074	4.0314	3.8074	3.9941	1807600
2009/7/21	4.0314	4.0687	3.9194	3.9194	2173100
2009/7/22	3.9567	4.106	3.9567	4.106	972200
2009/7/23	4.0314	4.218	4.0314	4.218	1022700
2009/7/24	4.218	4.2554	3.9941	3.9941	2063800
2009/7/27	4.0314	4.106	3.9941	4.106	1438200
2009/7/28	4.106	4.1434	3.9941	4.0314	2966200
2009/7/29	4.0314	4.0687	3.9194	3.9941	2363700
2009/7/30	4.0314	4.0687	3.9567	3.9941	1837400
2009/7/31	4.0687	4.0687	3.9567	4.0314	2633300
2009/8/3	4.106	4.106	4.0314	4.0314	1452400
2009/8/4	4.0836	4.3375	4.0687	4.2106	4360700
2009/8/5	4.2255	4.2778	4.1434	4.2031	2327500
2009/8/6	4.1583	4.1583	4.106	4.1284	1114600
2009/8/7	4.1807	4.1807	3.9791	4.0612	3461200
2009/8/10	4.106	4.1284	4.0239	4.1284	1526900
2009/8/11	4.1508	4.1508	4.0165	4.0314	1470900
2009/8/12	4.0836	4.0836	3.9418	3.9717	2090700
2009/8/13	3.9866	4.0538	3.9567	3.9791	1906600
2009/8/14	3.9791	4.0762	3.9418	3.9567	1573500
2009/8/17	3.9941	3.9941	3.8373	3.8671	2066600
2009/8/18	3.8074	3.9418	3.8074	3.9194	806900
2009/8/19	3.9194	3.9343	3.7776	3.8074	1246100
